"fecha","cs","nuevos_casos","tarjetas_sanitarias","pcr_realizados","pcr_positivos","pcr_positivos_sintomas","fallecidos","casos_activos"
2020-05-12,170324,3,20943,33,0,0,0,200
2020-05-12,170325,2,7888,8,0,0,0,149
2020-05-12,170326,0,3473,0,0,0,0,11
2020-05-12,170327,0,9162,5,0,0,0,73
2020-05-12,170328,7,19525,26,1,0,0,324
2020-05-12,170401,2,14767,4,0,0,0,133
2020-05-12,170402,1,12031,4,2,2,0,42
2020-05-12,170403,2,6549,1,0,0,0,40
2020-05-12,170404,5,21643,7,0,0,0,137
2020-05-12,170405,5,23035,9,0,0,0,95
2020-05-12,170406,2,16506,7,0,0,0,72
2020-05-12,170407,0,2378,4,0,0,0,24
2020-05-12,170408,0,4192,4,0,0,0,3
2020-05-12,170409,2,8966,6,0,0,1,55
2020-05-12,170410,0,6758,5,0,0,0,20
2020-05-12,170411,3,12437,3,0,0,0,62
2020-05-12,170501,2,8427,0,0,0,0,50
2020-05-12,170502,1,2025,1,0,0,0,5
2020-05-12,170503,1,3774,1,0,0,0,106
2020-05-12,170504,0,3348,0,0,0,0,36
2020-05-12,170505,2,3493,0,0,0,0,49
2020-05-12,170506,1,8147,0,0,0,0,55
2020-05-12,170507,1,3907,1,0,0,0,48
2020-05-12,170508,5,18563,4,0,0,0,390
2020-05-12,170509,5,20338,5,1,0,0,408
2020-05-12,170510,0,2122,0,0,0,0,22
2020-05-12,170511,1,4763,1,0,0,0,112
2020-05-12,170512,0,3068,1,0,0,0,7
2020-05-12,170513,9,22735,7,1,1,0,411
2020-05-12,170514,1,5892,3,0,0,0,64
2020-05-12,170515,7,20913,6,0,0,0,440
2020-05-12,170516,0,1852,0,0,0,0,16
2020-05-12,170517,2,9944,5,0,0,0,198
2020-05-12,170518,0,2143,1,0,0,0,22
2020-05-12,170519,0,1729,0,0,0,0,59
2020-05-12,170520,1,6195,4,0,0,0,79
2020-05-12,170601,2,12315,7,0,0,0,233
2020-05-12,170602,0,2568,1,0,0,0,5
2020-05-12,170603,8,16077,4,0,0,0,349
2020-05-12,170604,0,2133,4,0,0,0,48
2020-05-12,170605,0,1842,0,0,0,0,13
2020-05-12,170606,3,14658,2,0,0,0,161
2020-05-12,170607,12,20551,10,1,1,1,247
2020-05-12,170608,2,3221,2,1,1,0,83
2020-05-12,170609,0,1621,0,0,0,0,1
2020-05-12,170610,0,2025,2,0,0,0,2
2020-05-12,170611,11,18811,7,0,0,1,428
2020-05-12,170612,17,25832,18,0,0,0,555
2020-05-12,170613,0,9597,1,0,0,1,50
2020-05-12,170614,51,18490,10,0,0,0,264
2020-05-12,170615,0,1808,0,0,0,0,6
2020-05-12,170616,0,2555,1,0,0,0,3
2020-05-12,170617,0,2117,1,0,0,0,32
2020-05-12,170618,0,3294,1,0,0,0,7
2020-05-12,170619,0,1823,1,0,0,0,10
2020-05-12,170620,0,1694,1,0,0,0,6
2020-05-12,170621,1,2641,0,0,0,0,63
2020-05-12,170622,24,19188,55,7,1,0,356
2020-05-12,170623,8,12018,4,0,0,0,304
2020-05-12,170624,0,10063,6,0,0,0,77
2020-05-12,170625,7,14973,5,0,0,0,231
2020-05-12,170626,0,1643,0,0,0,0,6
2020-05-12,170627,2,12332,4,0,0,0,108
2020-05-12,170628,9,18209,16,0,0,3,351
2020-05-12,170629,5,8319,2,0,0,0,194
2020-05-12,170630,0,2189,2,0,0,0,20
2020-05-12,170631,5,10466,5,0,0,1,271
2020-05-12,170633,1,4032,1,0,0,0,114
2020-05-12,170634,2,6097,1,0,0,0,29
2020-05-12,170635,8,11492,11,0,0,0,278
2020-05-12,170636,14,15412,12,0,0,0,279
2020-05-12,170637,4,9829,8,0,0,1,212
2020-05-12,170701,4,8331,6,0,0,0,90
2020-05-12,170702,3,9273,3,0,0,0,197
2020-05-12,170703,4,13904,10,0,0,0,126
2020-05-12,170704,0,1377,0,0,0,0,8
2020-05-12,170705,1,2257,4,0,0,0,22
2020-05-12,170706,3,8568,9,0,0,0,183
2020-05-12,170707,1,4359,4,0,0,0,27
2020-05-12,170708,11,22189,19,2,2,0,334
2020-05-12,170709,17,18161,24,1,0,0,391
2020-05-12,170710,8,15315,30,0,0,1,403
2020-05-12,170711,13,21485,24,0,0,0,646
2020-05-12,170712,0,2868,2,0,0,0,14
2020-05-12,170713,0,3295,5,1,1,0,17
2020-05-12,170714,5,8526,7,2,2,0,90
2020-05-12,170715,3,5361,13,2,2,0,193
2020-05-12,170716,1,821,0,0,0,0,17
2020-05-12,170801,6,3414,5,0,0,0,13
2020-05-12,170802,1,6686,6,0,0,0,142
2020-05-12,170803,0,2736,1,0,0,0,12
2020-05-12,170804,0,1393,0,0,0,0,6
2020-05-12,170805,1,5504,2,0,0,0,112
2020-05-12,170806,0,4098,2,0,0,0,34
2020-05-12,170807,0,1073,10,5,0,0,24
2020-05-12,170808,2,4206,1,0,0,0,12
2020-05-12,170809,3,3345,17,4,1,0,101
2020-05-12,170810,2,3813,2,0,0,0,15
2020-05-12,170811,4,7309,5,0,0,0,167
2020-05-12,170812,0,916,0,0,0,0,5
2020-05-12,170813,8,23699,26,1,0,0,539
2020-05-12,170814,13,19286,19,2,2,0,355
2020-05-12,170902,3,18958,16,0,0,0,164
2020-05-12,170903,7,15060,3,0,0,0,146
2020-05-12,170906,4,18813,5,0,0,0,195
2020-05-12,170907,8,25426,13,1,1,2,471
2020-05-12,170909,4,28564,18,1,1,0,270
2020-05-12,170910,0,2621,1,0,0,0,9
2020-05-12,170913,1,6557,4,0,0,0,57
2020-05-12,170914,0,1879,1,0,0,0,6
2020-05-12,170915,5,28717,27,1,1,0,474
2020-05-12,170916,6,22958,6,0,0,0,266
2020-05-12,170919,17,22294,15,1,1,0,454
2020-05-12,170920,2,11490,12,0,0,0,151
2020-05-12,170924,3,2159,1,0,0,0,28
2020-05-12,170925,0,2264,1,0,0,0,17
2020-05-12,170926,1,8743,3,0,0,0,63
2020-05-12,170927,4,26273,15,0,0,0,213
2020-05-12,170928,3,18949,16,1,1,1,205
2020-05-12,171001,3,5942,2,1,1,0,58
2020-05-12,171002,0,1317,0,0,0,0,8
2020-05-12,171003,5,14915,7,1,1,0,228
2020-05-12,171006,1,11068,22,0,0,0,89
2020-05-12,171007,1,9221,4,1,1,0,156
2020-05-12,171008,1,14118,11,2,1,0,75
2020-05-12,171009,3,16460,13,1,1,0,188
2020-05-12,171010,4,13892,9,1,1,0,213
2020-05-12,171011,3,9496,8,0,0,0,253
2020-05-12,171012,5,14232,9,0,0,1,195
2020-05-12,171013,0,11185,6,0,0,0,182
2020-05-12,171014,2,11173,13,1,1,0,196
2020-05-12,171015,0,9403,15,1,1,0,53
2020-05-12,171016,3,11564,18,2,0,0,199
2020-05-12,171017,0,5318,0,0,0,0,63
2020-05-12,171018,2,11624,14,0,0,0,165
2020-05-12,171019,0,2752,0,0,0,0,11
2020-05-12,171020,0,4373,2,0,0,0,51
2020-05-12,171021,0,8425,2,0,0,0,32
2020-05-12,171022,4,20996,8,0,0,0,172
2020-05-12,171023,1,17223,18,2,2,0,122
2020-05-12,171024,3,18242,8,1,0,0,432
2020-05-12,171025,3,8791,3,0,0,0,192
2020-05-12,171026,1,7508,1,0,0,0,115
2020-05-12,171101,8,15036,20,0,0,0,274
2020-05-12,171102,0,4604,1,0,0,0,11
2020-05-12,171103,0,521,0,0,0,0,1
2020-05-12,171104,2,12430,8,0,0,0,182
2020-05-12,171105,3,14593,9,0,0,0,72
2020-05-12,171106,0,3039,0,0,0,0,5
2020-05-12,171107,0,2982,2,0,0,0,7
2020-05-12,171108,0,1121,0,0,0,0,1
2020-05-12,171109,0,2009,0,0,0,0,4
2020-05-12,171110,1,2910,5,0,0,0,24
2020-05-12,171111,22,16715,20,0,0,0,301
2020-05-12,171112,6,12647,11,1,1,0,168
2020-05-12,171113,3,5267,3,0,0,0,69
2020-05-12,171114,2,3974,5,0,0,0,29
2020-05-12,171115,1,5162,4,0,0,0,37
2020-05-12,171116,2,3358,1,0,0,0,23
2020-05-12,171117,21,11185,3,0,0,1,298
2020-05-12,171118,1,1850,2,1,1,0,8
2020-05-12,171119,0,3578,1,0,0,0,14
2020-05-12,171120,9,20478,17,0,0,0,254
2020-05-12,171121,4,7128,8,0,0,0,67
2020-05-12,171122,2,7812,2,0,0,0,77
2020-05-13,170101,0,7598,4,0,0,0,125
2020-05-13,170102,3,13805,5,0,0,0,209
2020-05-13,170103,5,17113,7,0,0,0,583
2020-05-13,170104,5,11289,7,0,0,0,326
2020-05-13,170105,0,8657,7,0,0,0,145
2020-05-13,170106,1,2749,5,3,2,0,76
2020-05-13,170107,3,14531,10,1,1,1,341
2020-05-13,170108,1,4510,4,0,0,0,60
2020-05-13,170109,0,4590,4,0,0,0,35
2020-05-13,170110,0,5009,0,0,0,0,53
2020-05-13,170111,0,8666,2,0,0,1,184
2020-05-13,170112,0,2215,6,0,0,0,24
2020-05-13,170113,0,1428,0,0,0,0,8
2020-05-13,170114,1,5992,3,0,0,0,23
2020-05-13,170115,0,2404,3,0,0,0,7
2020-05-13,170116,0,2461,2,0,0,1,19
2020-05-13,170117,1,3570,2,0,0,0,16
2020-05-13,170118,0,1969,1,0,0,0,2
2020-05-13,170119,3,11034,7,0,0,1,93
2020-05-13,170120,0,2154,1,0,0,0,17
2020-05-13,170121,0,930,0,0,0,0,2
2020-05-13,170122,3,16079,4,0,0,0,292
2020-05-13,170201,7,19644,9,0,0,0,211
2020-05-13,170202,4,7752,4,0,0,0,113
2020-05-13,170203,5,16170,5,0,0,0,284
2020-05-13,170204,4,3893,2,0,0,0,78
2020-05-13,170205,2,8778,3,0,0,0,72
2020-05-13,170206,6,16671,4,1,1,0,268
2020-05-13,170207,9,16183,5,0,0,0,231
2020-05-13,170208,4,7313,3,1,1,0,81
2020-05-13,170209,4,11518,4,1,0,0,207
2020-05-13,170210,1,1818,0,0,0,0,5
2020-05-13,170211,0,2671,0,0,0,0,7
2020-05-13,170212,9,15253,5,0,0,0,204
2020-05-13,170213,2,15716,5,0,0,0,180
2020-05-13,170214,6,16703,7,0,0,0,148
2020-05-13,170215,0,1336,0,0,0,0,0
2020-05-13,170216,2,6027,2,0,0,0,97
2020-05-13,170217,6,17094,4,0,0,0,202
2020-05-13,170218,10,14868,10,0,0,0,126
2020-05-13,170219,3,6728,1,0,0,0,13
2020-05-13,170220,0,2784,0,0,0,0,2
2020-05-13,170221,10,18513,29,5,2,0,168
2020-05-13,170222,8,19188,17,0,0,2,227
2020-05-13,170223,2,1899,2,0,0,0,13
2020-05-13,170224,0,3159,0,0,0,0,17
2020-05-13,170225,0,5606,2,0,0,0,18
2020-05-13,170226,0,3244,1,0,0,0,9
2020-05-13,170227,12,21990,8,1,1,0,246
2020-05-13,170228,6,17245,4,0,0,0,442
2020-05-13,170229,0,441,0,0,0,0,0
2020-05-13,170230,0,549,0,0,0,0,0
2020-05-13,170231,0,974,1,0,0,0,2
2020-05-13,170232,0,919,0,0,0,0,1
2020-05-13,170233,0,2484,1,0,0,0,11
2020-05-13,170234,1,3693,0,0,0,0,20
2020-05-13,170235,2,4358,0,0,0,1,5
2020-05-13,170236,10,25227,8,2,2,0,334
2020-05-13,170237,6,10869,5,1,1,0,118
2020-05-13,170301,1,12895,64,0,0,0,282
2020-05-13,170302,4,12529,3,0,0,0,445
2020-05-13,170303,0,3922,0,0,0,0,53
2020-05-13,170304,1,951,0,0,0,0,9
2020-05-13,170305,0,3138,0,0,0,0,25
2020-05-13,170306,6,5820,1,0,0,0,58
2020-05-13,170307,0,6942,4,0,0,0,56
2020-05-13,170308,14,12645,3,0,0,1,724
2020-05-13,170309,6,9107,5,0,0,1,297
2020-05-13,170310,0,994,2,1,1,0,9
2020-05-13,170311,0,2509,1,0,0,0,28
2020-05-13,170312,13,37509,57,0,0,0,546
2020-05-13,170313,9,24974,25,0,0,0,413
2020-05-13,170314,5,20862,10,0,0,0,259
2020-05-13,170315,0,13272,10,0,0,0,148
2020-05-13,170316,2,24214,20,0,0,0,309
2020-05-13,170317,0,24624,21,0,0,0,433
2020-05-13,170318,0,4732,6,0,0,0,25
2020-05-13,170319,0,1380,1,0,0,0,6
2020-05-13,170320,0,1194,0,0,0,0,0
2020-05-13,170321,0,1819,2,0,0,0,9
2020-05-13,170322,1,13267,6,0,0,1,219
2020-05-13,170323,0,4416,1,0,0,0,17
2020-05-13,170324,0,20943,17,0,0,0,192
2020-05-13,170325,2,7888,5,0,0,0,151
2020-05-13,170326,0,3473,0,0,0,0,10
2020-05-13,170327,2,9162,6,0,0,0,73
2020-05-13,170328,23,19525,15,1,1,0,343
2020-05-13,170401,3,14767,9,1,1,0,69
2020-05-13,170402,0,12031,7,0,0,0,42
2020-05-13,170403,0,6549,5,4,4,0,39
2020-05-13,170404,3,21643,21,1,1,0,129
2020-05-13,170405,2,23035,12,0,0,0,94
2020-05-13,170406,6,16506,8,0,0,0,77
2020-05-13,170407,1,2378,2,0,0,0,24
2020-05-13,170408,0,4192,4,0,0,0,3
2020-05-13,170409,1,8966,4,0,0,0,56
2020-05-13,170410,0,6758,1,0,0,0,20
2020-05-13,170411,1,12437,6,0,0,0,62
2020-05-13,170501,3,8427,10,0,0,0,44
2020-05-13,170502,0,2025,2,0,0,0,5
2020-05-13,170503,1,3774,0,0,0,0,107
2020-05-13,170504,0,3348,2,0,0,0,36
2020-05-13,170505,1,3493,4,0,0,0,37
2020-05-13,170506,4,8147,7,0,0,0,41
2020-05-13,170507,0,3907,4,1,0,0,44
2020-05-13,170508,7,18563,18,1,1,0,347
2020-05-13,170509,7,20338,15,1,0,0,413
2020-05-13,170510,0,2122,5,0,0,0,22
2020-05-13,170511,1,4763,5,0,0,0,99
2020-05-13,170512,0,3068,1,0,0,0,7
2020-05-13,170513,11,22735,24,3,3,0,414
2020-05-13,170514,0,5892,6,0,0,0,30
2020-05-13,170515,2,20913,31,2,2,1,440
2020-05-13,170516,0,1852,2,0,0,0,16
2020-05-13,170517,3,9944,6,3,2,0,197
2020-05-13,170518,0,2143,0,0,0,0,7
2020-05-13,170519,1,1729,1,0,0,0,60
2020-05-13,170520,2,6195,7,1,1,0,56
2020-05-13,170601,1,12315,2,0,0,0,215
2020-05-13,170602,0,2568,2,0,0,0,5
2020-05-13,170603,10,16077,22,1,1,1,352
2020-05-13,170604,0,2133,1,0,0,0,48
2020-05-13,170605,0,1842,0,0,0,0,8
2020-05-13,170606,4,14658,4,0,0,0,161
2020-05-13,170607,6,20551,14,0,0,0,244
2020-05-13,170608,0,3221,1,0,0,0,68
2020-05-13,170609,0,1621,0,0,0,0,1
2020-05-13,170610,0,2025,0,0,0,0,1
2020-05-13,170611,6,18811,11,0,0,0,409
2020-05-13,170612,12,25832,14,0,0,0,523
2020-05-13,170613,1,9597,3,0,0,0,51
2020-05-13,170614,4,18490,47,0,0,0,252
2020-05-13,170615,0,1808,0,0,0,0,5
2020-05-13,170616,0,2555,2,0,0,0,3
2020-05-13,170617,2,2117,1,0,0,1,30
2020-05-13,170618,0,3294,2,0,0,0,7
2020-05-13,170619,0,1823,0,0,0,0,10
2020-05-13,170620,0,1694,0,0,0,0,6
2020-05-13,170621,0,2641,7,0,0,0,63
2020-05-13,170622,16,19188,22,1,0,2,354
2020-05-13,170623,5,12018,8,0,0,0,299
2020-05-13,170624,0,10063,3,0,0,0,69
2020-05-13,170625,5,14973,13,0,0,0,227
2020-05-13,170626,1,1643,0,0,0,0,6
2020-05-13,170627,5,12332,7,0,0,0,106
2020-05-13,170628,5,18209,12,0,0,0,346
2020-05-13,170629,3,8319,8,0,0,0,194
2020-05-13,170630,0,2189,2,0,0,0,20
2020-05-13,170631,3,10466,8,1,0,0,274
2020-05-13,170633,2,4032,4,0,0,0,105
2020-05-13,170634,2,6097,0,0,0,0,31
2020-05-13,170635,2,11492,22,1,1,0,278
2020-05-13,170636,4,15412,11,0,0,0,274
2020-05-13,170637,3,9829,14,1,0,0,213
2020-05-13,170701,1,8331,3,0,0,0,87
2020-05-13,170702,6,9273,9,0,0,0,186
2020-05-13,170703,3,13904,27,3,0,0,126
2020-05-13,170704,0,1377,3,0,0,0,8
2020-05-13,170705,1,2257,1,0,0,0,22
2020-05-13,170706,0,8568,7,0,0,0,163
2020-05-13,170707,0,4359,3,0,0,0,26
2020-05-13,170708,16,22189,26,1,1,0,289
2020-05-13,170709,15,18161,29,0,0,1,382
2020-05-13,170710,10,15315,18,3,1,0,256
2020-05-13,170711,11,21485,13,0,0,0,649
2020-05-13,170712,3,2868,4,0,0,0,16
2020-05-13,170713,5,3295,4,0,0,0,17
2020-05-13,170714,2,8526,1,0,0,0,87
2020-05-13,170715,2,5361,5,0,0,0,161
2020-05-13,170716,0,821,1,0,0,0,17
2020-05-13,170801,1,3414,0,0,0,0,14
2020-05-13,170802,3,6686,2,0,0,0,144
2020-05-13,170803,2,2736,0,0,0,0,14
2020-05-13,170804,1,1393,0,0,0,0,7
2020-05-13,170805,1,5504,4,0,0,1,107
2020-05-13,170806,1,4098,0,0,0,0,34
2020-05-13,170807,0,1073,0,0,0,0,22
2020-05-13,170808,0,4206,1,0,0,0,11
2020-05-13,170809,6,3345,5,1,1,0,87
2020-05-13,170810,1,3813,1,0,0,0,15
2020-05-13,170811,8,7309,0,0,0,0,174
2020-05-13,170812,0,916,0,0,0,0,4
2020-05-13,170813,27,23699,3,0,0,0,530
2020-05-13,170814,14,19286,1,0,0,0,360
2020-05-13,170902,0,18958,7,0,0,0,164
2020-05-13,170903,0,15060,7,0,0,0,144
2020-05-13,170906,1,18813,6,0,0,1,196
2020-05-13,170907,0,25426,6,0,0,0,471
2020-05-13,170909,0,28564,6,0,0,0,270
2020-05-13,170910,1,2621,1,0,0,0,8
2020-05-13,170913,0,6557,3,0,0,0,55
2020-05-13,170914,0,1879,1,0,0,0,6
2020-05-13,170915,0,28717,7,0,0,0,474
2020-05-13,170916,5,22958,8,1,1,0,261
2020-05-13,170919,2,22294,5,0,0,0,456
2020-05-13,170920,2,11490,1,0,0,0,149
2020-05-13,170924,3,2159,1,0,0,0,31
2020-05-13,170925,0,2264,0,0,0,0,17
2020-05-13,170926,4,8743,2,0,0,0,65
2020-05-13,170927,1,26273,10,0,0,0,214
2020-05-13,170928,0,18949,7,0,0,1,203
2020-05-13,171001,1,5942,1,0,0,0,59
2020-05-13,171002,0,1317,5,0,0,0,8
2020-05-13,171003,0,14915,2,0,0,0,228
2020-05-13,171006,2,11068,14,0,0,0,91
2020-05-13,171007,1,9221,1,0,0,0,157
2020-05-13,171008,0,14118,6,0,0,0,75
2020-05-13,171009,0,16460,4,0,0,0,188
2020-05-13,171010,0,13892,8,0,0,0,213
2020-05-13,171011,0,9496,4,0,0,0,253
2020-05-13,171012,0,14232,9,0,0,0,195
2020-05-13,171013,1,11185,3,0,0,0,183
2020-05-13,171014,1,11173,5,0,0,0,197
2020-05-13,171015,0,9403,2,0,0,0,47
2020-05-13,171016,3,11564,2,0,0,0,198
2020-05-13,171017,0,5318,12,1,1,0,61
2020-05-13,171018,3,11624,4,1,1,0,166
2020-05-13,171019,0,2752,4,0,0,0,11
2020-05-13,171020,0,4373,8,0,0,0,49
2020-05-13,171021,1,8425,24,1,1,0,33
2020-05-13,171022,4,20996,26,1,1,0,159
2020-05-13,171023,2,17223,9,1,1,0,124
2020-05-13,171024,0,18242,6,0,0,0,432
2020-05-13,171025,9,8791,23,1,0,0,192
2020-05-13,171026,2,7508,18,0,0,0,115
2020-05-13,171101,7,15036,5,1,0,0,281
2020-05-13,171102,0,4604,0,0,0,0,11
2020-05-13,171103,0,521,0,0,0,0,1
2020-05-13,171104,14,12430,4,0,0,0,160
2020-05-13,171105,1,14593,9,0,0,0,71
2020-05-13,171106,0,3039,0,0,0,0,5
2020-05-13,171107,0,2982,0,0,0,0,7
2020-05-13,171108,0,1121,2,0,0,0,1
2020-05-13,171109,0,2009,1,0,0,0,4
2020-05-13,171110,3,2910,3,0,0,0,27
2020-05-13,171111,40,16715,7,1,0,0,339
2020-05-13,171112,6,12647,13,0,0,0,167
2020-05-13,171113,2,5267,2,0,0,0,68
2020-05-13,171114,0,3974,1,0,0,0,26
2020-05-13,171115,1,5162,0,0,0,0,37
2020-05-13,171116,1,3358,0,0,0,0,18
2020-05-13,171117,5,11185,18,2,2,2,297
2020-05-13,171118,0,1850,0,0,0,0,8
2020-05-13,171119,1,3578,1,0,0,0,15
2020-05-13,171120,4,20478,31,0,0,0,252
2020-05-13,171121,4,7128,7,0,0,0,71
2020-05-13,171122,3,7812,5,0,0,0,74
2020-05-14,170101,3,7598,1,0,0,0,128
2020-05-14,170102,3,13805,2,0,0,0,204
2020-05-14,170103,6,17113,6,0,0,0,556
2020-05-14,170104,3,11289,3,0,0,0,326
2020-05-14,170105,2,8657,53,1,1,1,143
2020-05-14,170106,0,2749,1,0,0,0,75
2020-05-14,170107,7,14531,2,1,1,0,321
2020-05-14,170108,0,4510,1,0,0,0,60
2020-05-14,170109,0,4590,1,0,0,0,35
2020-05-14,170110,0,5009,1,0,0,0,53
2020-05-14,170111,0,8666,0,0,0,0,177
2020-05-14,170112,0,2215,1,1,1,0,24
2020-05-14,170113,0,1428,0,0,0,0,8
2020-05-14,170114,0,5992,0,0,0,0,18
2020-05-14,170115,0,2404,0,0,0,0,6
2020-05-14,170116,2,2461,0,0,0,0,21
2020-05-14,170117,1,3570,0,0,0,0,17
2020-05-14,170118,0,1969,0,0,0,0,2
2020-05-14,170119,2,11034,0,0,0,0,94
2020-05-14,170120,0,2154,1,0,0,0,16
2020-05-14,170121,0,930,0,0,0,0,1
2020-05-14,170122,2,16079,7,0,0,0,275
2020-05-14,170201,2,19644,20,2,1,0,208
2020-05-14,170202,1,7752,4,0,0,0,112
2020-05-14,170203,3,16170,28,1,1,0,284
2020-05-14,170204,2,3893,1,0,0,0,77
2020-05-14,170205,2,8778,0,0,0,0,70
2020-05-14,170206,6,16671,5,0,0,0,269
2020-05-14,170207,4,16183,17,0,0,0,233
2020-05-14,170208,5,7313,3,0,0,0,85
2020-05-14,170209,5,11518,4,0,0,1,211
2020-05-14,170210,0,1818,0,0,0,0,5
2020-05-14,170211,0,2671,0,0,0,0,7
2020-05-14,170212,6,15253,4,1,0,0,210
2020-05-14,170213,4,15716,2,0,0,0,180
2020-05-14,170214,5,16703,4,0,0,0,149
2020-05-14,170215,0,1336,1,0,0,0,0
2020-05-14,170216,3,6027,1,0,0,0,96
2020-05-14,170217,14,17094,8,0,0,0,209
2020-05-14,170218,7,14868,5,1,1,0,130
2020-05-14,170219,4,6728,1,0,0,0,16
2020-05-14,170220,0,2784,1,0,0,0,2
2020-05-14,170221,4,18513,15,0,0,0,162
2020-05-14,170222,8,19188,16,0,0,0,229
2020-05-14,170223,0,1899,0,0,0,0,13
2020-05-14,170224,0,3159,0,0,0,0,17
2020-05-14,170225,0,5606,5,0,0,0,18
2020-05-14,170226,0,3244,2,0,0,0,9
2020-05-14,170227,10,21990,9,0,0,0,235
2020-05-14,170228,12,17245,22,0,0,0,452
2020-05-14,170229,0,441,0,0,0,0,0
2020-05-14,170230,0,549,1,0,0,0,0
2020-05-14,170231,1,974,0,0,0,0,2
2020-05-14,170232,0,919,2,0,0,0,1
2020-05-14,170233,0,2484,0,0,0,0,10
2020-05-14,170234,0,3693,3,0,0,0,20
2020-05-14,170235,0,4358,0,0,0,0,5
2020-05-14,170236,15,25227,19,3,0,0,336
2020-05-14,170237,6,10869,3,0,0,0,121
2020-05-14,170301,6,12895,10,0,0,0,284
2020-05-14,170302,2,12529,34,2,1,0,447
2020-05-14,170303,0,3922,9,1,0,0,49
2020-05-14,170304,0,951,0,0,0,0,9
2020-05-14,170305,0,3138,4,0,0,0,25
2020-05-14,170306,5,5820,4,0,0,0,61
2020-05-14,170307,2,6942,21,0,0,0,58
2020-05-14,170308,7,12645,56,1,1,0,728
2020-05-14,170309,3,9107,21,1,0,1,294
2020-05-14,170310,0,994,0,0,0,0,9
2020-05-14,170311,1,2509,5,1,1,0,27
2020-05-14,170312,15,37509,31,1,0,0,550
2020-05-14,170313,2,24974,47,3,2,0,407
2020-05-14,170314,5,20862,52,2,1,0,263
2020-05-14,170315,2,13272,14,0,0,0,149
2020-05-14,170316,2,24214,75,3,1,0,303
2020-05-14,170317,4,24624,47,3,0,0,432
2020-05-14,170318,3,4732,1,0,0,0,28
2020-05-14,170319,0,1380,0,0,0,0,6
2020-05-14,170320,1,1194,0,0,0,0,1
2020-05-14,170321,1,1819,0,0,0,0,10
2020-05-14,170322,3,13267,2,0,0,0,218
2020-05-14,170323,0,4416,11,0,0,0,16
2020-05-14,170324,4,20943,29,1,1,0,194
2020-05-14,170325,5,7888,14,2,2,0,156
2020-05-14,170326,0,3473,4,0,0,0,9
2020-05-14,170327,4,9162,6,0,0,0,77
2020-05-14,170328,6,19525,27,2,0,0,347
2020-05-14,170401,1,14767,9,0,0,0,67
2020-05-14,170402,0,12031,8,0,0,0,41
2020-05-14,170403,0,6549,1,0,0,0,39
2020-05-14,170404,4,21643,10,0,0,0,124
2020-05-14,170405,0,23035,9,0,0,0,90
2020-05-14,170406,5,16506,8,0,0,0,80
2020-05-14,170407,2,2378,1,0,0,0,26
2020-05-14,170408,0,4192,1,0,0,0,2
2020-05-14,170409,2,8966,8,0,0,0,58
2020-05-14,170410,1,6758,2,0,0,0,21
2020-05-14,170411,0,12437,6,0,0,0,61
2020-05-14,170501,2,8427,0,0,0,0,45
2020-05-14,170502,0,2025,0,0,0,0,2
2020-05-14,170503,0,3774,4,0,0,0,107
2020-05-14,170504,0,3348,0,0,0,0,35
2020-05-14,170505,1,3493,0,0,0,0,38
2020-05-14,170506,0,8147,6,1,1,0,37
2020-05-14,170507,0,3907,2,0,0,0,43
2020-05-14,170508,5,18563,15,2,2,0,337
2020-05-14,170509,6,20338,9,1,1,1,415
2020-05-14,170510,0,2122,0,0,0,0,14
2020-05-14,170511,0,4763,4,1,1,0,98
2020-05-14,170512,1,3068,2,0,0,0,6
2020-05-14,170513,7,22735,12,0,0,0,415
2020-05-14,170514,0,5892,2,0,0,0,27
2020-05-14,170515,5,20913,48,4,0,0,427
2020-05-14,170516,0,1852,0,0,0,0,13
2020-05-14,170517,2,9944,3,0,0,0,198
2020-05-14,170518,0,2143,0,0,0,0,4
2020-05-14,170519,0,1729,2,0,0,0,39
2020-05-14,170520,1,6195,9,4,3,0,36
2020-05-14,170601,3,12315,20,1,1,0,207
2020-05-14,170602,0,2568,0,0,0,0,5
2020-05-14,170603,7,16077,72,3,3,0,290
2020-05-14,170604,0,2133,2,0,0,0,45
2020-05-14,170605,0,1842,0,0,0,0,5
2020-05-14,170606,0,14658,5,1,1,0,158
2020-05-14,170607,4,20551,23,1,1,0,240
2020-05-14,170608,0,3221,1,0,0,0,67
2020-05-14,170609,0,1621,0,0,0,0,1
2020-05-14,170610,0,2025,1,0,0,0,1
2020-05-14,170611,5,18811,42,3,1,0,403
2020-05-14,170612,10,25832,25,2,1,0,498
2020-05-14,170613,3,9597,15,0,0,0,52
2020-05-14,170614,5,18490,22,1,1,2,218
2020-05-14,170615,0,1808,2,0,0,0,5
2020-05-14,170616,0,2555,1,0,0,0,3
2020-05-14,170617,0,2117,3,1,1,0,29
2020-05-14,170618,0,3294,3,0,0,0,7
2020-05-14,170619,0,1823,1,0,0,0,10
2020-05-14,170620,0,1694,1,0,0,0,6
2020-05-14,170621,1,2641,3,0,0,0,63
2020-05-14,170622,1,19188,45,2,2,1,333
2020-05-14,170623,4,12018,10,1,1,0,296
2020-05-14,170624,0,10063,10,0,0,0,67
2020-05-14,170625,6,14973,16,2,1,1,226
2020-05-14,170626,0,1643,1,0,0,0,6
2020-05-14,170627,2,12332,13,0,0,0,100
2020-05-14,170628,5,18209,44,3,2,0,316
